ques,skill
419,72
405,174
157,72
8297,19
3954,166
11731,61
3896,161
10679,164
5090,141
3091,141
1594,160
6434,65
3621,114
4134,110
1112,12
215,26
6202,65
9576,56
1114,58
9801,174
1939,171
7274,55
9307,16
8713,31
11524,94
5275,55
7952,118
2427,110
6545,30
189,94
9261,21
3509,34
10909,171
10546,119
10284,119
7271,107
7741,56
1197,69
894,68
9176,98
2195,110
1799,110
1906,7
1611,59
9440,144
615,94
7299,61
10586,53
6954,26
10314,119
1489,69
10448,119
4941,128
7764,16
11561,110
457,43
5677,169
7991,180
10616,53
360,110
6287,98
98,110
6625,93
362,156
6165,108
5204,107
3601,107
6088,46
6886,26
7923,22
11398,65
2062,65
8247,119
468,151
9515,48
11373,8
1680,148
3893,107
3235,107
5945,118
1490,24
9756,110
6380,46
8795,109
3263,61
3397,61
9547,94
7573,151
8503,58
6750,114
5366,10
4306,30
7286,94
9674,54
1138,107
11458,65
7263,110
1039,101
4423,26
3165,61
4202,57
6442,119
6180,119
3332,174
10651,157
7316,94
1108,56
906,107
4717,99
10331,152
5317,94
1679,30
76,30
1196,61
3772,72
9396,59
2054,92
1534,56
10534,107
6927,110
7397,59
8181,141
7399,105
30,35
4897,43
3142,26
3540,72
568,61
2882,72
4076,52
11758,87
2121,159
8186,111
4777,99
2473,52
4927,43
5488,110
2912,99
2910,26
11277,164
10592,61
6535,13
10332,107
4009,119
3761,17
5015,48
10249,72
6910,75
9067,102
2482,114
9964,61
6864,80
7588,111
2199,176
7029,147
6880,24
8363,107
373,104
3883,141
2303,125
5355,65
649,160
6887,40
9564,103
2395,64
6528,107
5755,157
6660,34
2257,130
9277,46
3451,110
2807,8
2793,110
8555,61
456,115
10547,21
7264,148
8860,108
8920,159
4861,65
2483,69
3966,152
9594,103
5669,9
9332,103
6558,107
7752,87
9235,170
11736,7
445,114
9063,63
2478,75
1055,43
8240,26
9401,58
11674,68
11715,69
1319,89
4392,152
8900,72
9987,155
5264,81
9362,103
7980,72
8054,21
6326,107
8943,119
8714,67
4065,107
6379,118
1250,110
9491,109
2545,142
6793,108
7230,109
6490,107
8845,119
11534,7
4229,107
2649,91
10527,38
5002,30
3426,133
3599,61
6614,119
9303,7
3914,72
4745,0
2145,157
10359,53
1897,55
5207,31
3058,87
11594,34
5807,26
5545,26
3891,61
4025,61
4289,107
5918,15
5326,103
4802,103
2686,107
2327,174
3197,30
5117,114
922,132
5221,63
494,35
154,152
7514,136
4138,72
2484,107
1479,26
8287,59
10281,65
10415,65
2801,164
7245,69
11479,164
3710,160
11528,56
5246,69
11588,107
1247,26
575,158
9193,107
7539,142
5679,109
9154,152
11509,164
10824,61
10325,148
8580,65
5567,53
7155,152
5658,171
11618,107
281,61
8959,61
19,61
10038,91
5313,136
8219,59
5049,63
21,107
3094,170
5783,58
11539,164
3184,63
1703,26
6215,65
9156,174
8168,70
9403,51
4177,110
9019,61
9442,164
2871,74
4461,54
4863,34
4725,100
9551,107
9468,72
1105,53
9792,169
4341,110
3945,110
9272,133
7453,101
6795,101
11041,21
4518,157
8840,72
1531,53
7522,56
10562,171
7755,35
7961,103
3921,59
916,130
1714,110
654,130
8794,77
8868,26
6228,30
1066,74
9192,123
11524,151
1899,48
3817,59
7628,51
7729,103
10117,63
4289,54
1556,59
6258,30
5862,30
5996,30
3222,34
8153,57
9708,16
5117,61
4721,61
10945,43
790,152
9365,27
10545,109
1324,59
8074,114
5892,30
2757,55
1984,105
8808,109
2856,34
7787,57
1336,69
4388,9
8562,53
4885,61
193,54
5283,107
2711,60
2053,60
3150,107
3948,87
1572,137
11343,65
6274,108
6012,108
984,152
2654,61
7907,135
3576,107
3180,107
3314,107
4508,87
7981,57
2171,65
5285,129
6518,37
5458,57
2684,61
4864,72
8811,110
473,178
3760,170
8367,69
4764,26
9547,151
4929,93
3489,57
7286,151
2157,143
715,61
9443,178
3625,103
717,107
3367,67
11305,65
8096,141
7700,141
2137,26
7316,151
1168,164
879,61
221,61
10345,107
2609,21
5317,151
6707,43
895,5
881,107
6684,59
3970,114
10728,30
11215,148
8639,137
800,118
8812,65
10245,61
909,61
2829,145
7719,167
5840,84
7133,43
4930,48
8271,91
2022,52
2156,52
7376,178
10323,102
10758,30
5037,110
8421,35
5097,161
11222,164
10826,164
1624,164
182,82
8759,30
728,26
7503,111
596,72
730,72
4902,43
7519,55
9095,137
10652,169
2565,48
7391,55
2699,48
4543,110
2394,166
10307,107
362,26
2282,110
8044,61
9962,72
5008,65
10682,169
7287,55
5272,111
6788,142
11593,26
4014,146
2195,114
1947,12
470,94
8587,57
4778,111
424,99
2342,110
2812,59
3462,141
2476,110
10492,21
5029,137
9564,160
7483,128
8143,174
6241,107
11285,7
11708,110
6014,101
8268,61
7789,26
7453,77
903,110
507,110
3454,34
7513,128
3941,152
11497,48
905,156
9022,119
6941,87
5650,174
4010,107
3748,107
11626,54
9188,7
5179,30
13,110
178,177
9438,155
2566,137
6812,57
11729,182
1085,100
1124,28
7210,103
303,64
4040,107
10299,110
7360,47
10338,38
701,110
305,110
1476,106
1649,34
9445,171
3940,61
3808,107
9611,59
1529,90
617,8
6115,78
7121,7
3970,61
10136,65
9759,115
3889,72
1313,61
2369,107
7325,160
5520,26
9556,136
2618,30
106,34
7549,53
7887,48
1739,61
2422,91
7165,63
10976,55
1741,107
87,142
7241,58
7315,7
5092,114
5152,165
3176,149
9934,65
4281,57
1111,61
3821,72
7558,115
11295,158
7271,58
9791,137
4598,114
9925,137
10622,65
10360,65
10098,65
9069,152
8673,152
1174,9
11137,107
1192,26
5820,48
9992,19
7416,8
4568,63
8876,107
5665,110
7583,121
9099,152
771,154
10045,30
7257,136
11563,107
5341,171
9859,25
9589,164
5850,48
8904,61
8494,163
2717,119
8281,55
8644,107
2661,187
5567,110
11484,164
11195,61
1995,134
2807,12
2108,11
3665,43
9978,97
8219,116
3434,110
6868,152
9619,164
11510,72
169,62
1650,72
8936,107
2351,119
5671,59
11763,114
7393,158
7071,107
3598,110
9649,164
7844,30
8964,61
3064,176
9098,61
8702,61
4299,157
9799,108
1337,110
9017,72
6441,61
9875,103
576,170
3702,59
3762,110
3366,110
8270,30
1689,161
1138,58
7418,164
2734,18
8523,72
9643,103
3435,65
7265,107
7929,87
8003,36
606,170
6607,107
3732,59
8737,31
3313,75
4870,107
5365,86
7605,148
1793,110
1108,7
9151,21
8815,72
6239,61
8949,72
11147,100
10784,48
7239,175
10048,165
11256,43
9726,114
1897,59
1602,111
1996,38
977,59
7350,164
8979,72
6584,72
10890,43
7116,118
9337,130
3601,87
10244,53
10731,171
7866,57
5950,92
1695,59
10709,8
8356,42
11771,34
2571,107
8185,160
9131,38
7114,21
4598,61
570,34
5621,159
8351,48
1083,30
8988,110
8666,59
8726,110
7967,58
3508,30
9165,157
11452,65
10794,65
7758,69
8515,48
2629,61
2233,61
11569,61
8740,166
4681,72
7659,63
2631,107
220,163
7696,130
8890,110
10822,19
11086,65
6495,110
3917,26
4447,26
708,102
6357,176
11599,61
2659,61
8260,64
11372,55
6284,48
8920,110
8202,59
3776,171
6921,110
4477,26
11629,61
3227,114
5178,73
486,66
3827,109
6939,100
428,61
502,10
1847,159
927,159
3181,119
11793,61
3257,114
6705,54
2510,72
3533,170
3287,114
7931,107
10171,169
8154,152
7892,152
622,61
6452,116
9638,56
937,72
675,72
10013,118
355,67
10250,61
1815,166
6517,137
1625,42
8113,97
7593,61
7331,61
443,72
3858,64
8125,107
4068,59
1845,166
8502,30
174,32
5466,34
10531,57
7495,61
2655,156
11135,171
9194,149
470,151
8210,164
9404,144
11732,53
183,94
8884,108
7180,26
7182,72
8205,170
11653,110
11787,110
9471,26
475,94
8217,180
5542,163
5690,61
7474,72
2423,132
11683,110
9181,48
9305,114
2293,59
4089,107
8073,27
7240,26
8661,170
11465,8
743,43
3896,35
9223,58
250,110
8130,130
7610,94
8903,53
1124,85
7210,160
1497,101
1557,152
3227,61
1004,168
2198,148
4116,159
356,132
7737,27
1187,60
3179,20
1626,107
1230,107
7355,110
3905,97
4375,46
11422,65
2399,30
3257,61
5948,22
6631,52
4294,57
2912,26
6594,170
7802,48
4849,87
9646,110
1258,61
7901,27
9780,110
9532,8
2042,143
3176,72
6288,63
4595,170
3937,170
309,70
3287,61
11029,147
3338,26
2942,26
1684,61
2086,41
9562,8
11323,35
7549,110
5037,114
8512,157
4453,63
10141,65
2372,31
3368,26
6521,18
2613,93
1396,129
2516,160
4467,119
5399,99
5700,27
3124,16
9511,19
9645,19
4543,114
5580,110
10422,61
7287,59
7361,8
877,72
4647,63
8196,55
5610,110
3108,48
6602,141
11399,164
2970,114
1877,186
11533,164
2675,166
9070,30
10586,61
11213,159
4380,69
10505,72
1565,72
2726,104
2101,52
9682,35
8589,107
9420,35
7964,55
5774,110
9364,103
10616,61
11777,93
7768,116
8741,97
6551,152
3249,37
8483,61
4544,69
419,109
56,57
8159,122
2768,114
11248,129
7872,65
3543,110
3281,110
9594,164
9332,164
5611,65
7094,148
9012,159
9045,107
2837,69
8552,174
6050,112
9558,103
11476,114
9723,170
2610,63
6388,107
9139,119
11525,6
9362,164
3123,59
7497,164
4634,96
6948,107
9169,119
7589,103
4875,158
379,63
439,114
8537,27
7040,46
8100,26
8234,26
3012,19
8325,144
5460,30
8102,72
9618,103
4319,61
6499,72
7357,103
9349,63
4946,159
7219,169
4717,107
11432,141
3696,55
1110,110
8264,26
7295,164
8144,109
7412,160
2021,152
6679,16
3033,91
10476,110
1274,110
5561,31
11686,34
3604,65
1465,55
6295,26
8215,110
3983,61
4777,107
2201,96
4381,107
8400,48
299,29
7806,63
7983,110
2495,169
4848,108
4462,72
11748,107
2808,107
8372,43
5485,170
9191,146
2284,107
3478,87
2719,35
6268,27
6695,94
285,107
3191,30
679,34
21,34
5348,57
7416,12
2576,107
8117,59
6298,27
11551,101
9577,158
10072,137
2678,10
8508,65
3439,108
5720,171
11680,107
3901,139
3216,36
477,61
81,61
8281,59
2395,72
1673,87
3968,48
5449,58
10192,30
11446,61
62,169
3510,109
7381,152
4079,37
111,61
113,107
3998,48
11565,133
30,72
3860,114
3598,114
3276,63
3977,110
8077,13
1601,160
9741,107
6476,59
194,72
9629,51
7117,55
4403,110
2221,26
3745,110
9808,174
9164,72
224,72
7966,158
7019,55
4507,59
4245,59
6328,137
8155,30
3826,75
3925,54
9326,26
10446,57
5606,152
9613,56
7961,164
3465,69
9852,72
256,145
4719,100
8833,93
9724,72
5832,91
2695,43
581,63
1775,43
5545,34
3307,18
7440,61
2451,33
1,161
7516,56
7120,56
9770,16
871,17
1991,48
4305,59
4802,111
5443,107
3486,141
3090,141
3527,142
9027,93
202,43
5422,169
3180,34
3143,152
5075,61
3615,147
8412,170
11598,110
8585,98
1812,59
1257,187
2277,14
3323,96
8180,170
7965,16
475,151
11762,110
2353,9
6451,31
4207,35
165,110
1573,19
11435,65
7125,160
1113,34
6044,57
7576,32
9890,43
7314,32
8494,114
5646,169
8832,109
5893,46
67,110
8644,58
1603,19
4478,97
4940,128
11337,65
7763,16
3434,61
2776,61
2143,148
5090,72
8887,166
6449,119
3436,107
3570,107
8903,110
11231,19
7323,94
1571,107
8420,141
11367,65
3202,61
6617,53
2940,61
11534,178
9329,110
1337,61
9669,178
2597,72
11397,65
7464,110
4616,165
1314,50
2112,30
3232,61
9398,65
6624,69
3547,72
1105,61
2889,72
2627,72
7517,94
973,107
6795,109
1707,102
4062,114
4934,43
9166,65
2655,26
6774,171
9974,9
7301,65
2197,87
6866,110
1590,52
3384,27
4941,59
10629,61
10367,61
9210,148
8377,147
686,26
10006,55
10503,107
7729,111
1447,124
11540,103
4668,58
4709,59
5105,59
4447,59
176,82
2273,58
588,26
192,26
6204,152
8136,61
2632,176
4063,69
6616,96
986,72
8897,159
7400,178
11607,170
7513,55
11623,114
4477,59
9179,30
4578,141
8760,46
2511,7
5475,100
8562,61
1278,72
11181,119
5528,111
2589,48
5266,111
11653,114
6872,35
10246,26
2904,59
2964,110
8068,61
4040,34
9394,160
8249,72
9503,103
7150,137
2994,110
220,114
6844,30
9843,144
6312,169
197,130
618,160
7753,26
4033,152
9533,103
9376,119
8852,119
1978,28
11279,7
4236,107
4234,34
1159,110
763,110
837,59
7783,26
5405,30
6525,61
4747,30
2369,34
3093,65
9903,171
6527,107
814,48
3868,61
4726,92
3831,179
4528,107
455,115
6842,118
7871,31
9428,63
10226,43
1129,59
471,59
605,59
6555,61
407,74
4641,169
7357,160
7431,109
48,141
9275,171
8361,16
9646,114
862,65
485,115
196,12
4430,107
9287,181
9763,110
9608,7
5203,30
538,126
4275,169
216,75
2852,137
7387,160
5978,26
10534,172
9701,171
6376,72
4722,107
8009,99
1304,9
11820,91
1801,61
5497,103
1042,9
4092,61
6870,176
5626,109
3747,26
161,152
596,80
4407,72
4085,21
3883,72
11431,107
5108,119
5242,119
2229,107
214,163
10594,172
7273,7
7696,110
7333,58
8092,110
2107,117
10288,65
8595,172
5320,160
3911,26
11707,163
10003,81
11197,61
2257,61
7747,48
4249,21
11387,158
11199,107
1562,179
1254,26
3453,87
11634,35
5371,98
8196,59
343,142
1914,72
5783,42
2615,119
829,35
433,35
10056,65
10190,65
9161,152
11623,61
11625,107
26,61
5516,48
7964,59
5056,63
424,107
28,107
6326,38
574,51
953,47
11655,107
8996,61
11176,72
1120,160
3071,119
9454,158
4741,28
7041,141
5337,59
9905,30
1740,26
9449,164
11474,72
2138,72
5852,131
9162,107
2913,68
3711,48
7904,142
2989,63
3824,110
9875,164
9479,164
7674,30
8794,61
9190,61
8928,61
9491,174
11522,62
7193,107
3817,43
4190,59
7230,174
1080,114
9643,164
8958,61
1938,145
1855,110
5289,152
7510,164
7355,61
6959,61
9997,103
5668,148
7058,40
9011,72
7223,107
7095,107
3696,59
1908,94
848,114
7868,30
10710,160
4675,50
5131,101
7385,61
1796,38
1901,54
7824,108
482,141
2736,101
2474,101
4728,61
11810,74
5375,30
3300,35
2601,34
7491,56
5154,61
4758,61
8192,103
6051,20
10607,166
8169,119
2778,111
1817,110
7486,62
11431,54
7562,57
10695,171
2668,101
4660,61
8735,99
10989,59
11183,110
9304,27
1599,8
10704,75
2925,107
2663,107
473,162
8747,109
3397,102
3832,30
4607,26
264,173
8101,119
7944,135
7721,63
8177,114
2955,107
2693,107
6463,98
9214,110
8818,110
11470,116
11148,65
1051,152
2721,61
7974,135
9966,95
3119,107
9244,110
5212,119
8035,7
757,55
3535,170
1689,35
3929,97
2027,30
4704,93
6374,2
9051,65
2144,26
9012,110
624,61
2804,72
11342,65
8133,141
1457,35
1061,35
978,0
8209,136
2630,77
3717,160
6369,166
629,4
4065,119
1093,108
8996,142
2984,16
4541,48
4805,94
7119,105
7253,105
8414,137
9111,65
9319,14
6760,172
1631,164
4382,176
4495,53
2998,72
2602,72
10546,107
10284,107
3410,16
3437,119
6885,59
6945,110
6697,8
1931,52
3909,114
7398,55
7759,34
10436,97
11570,26
3663,58
4224,125
848,61
130,10
7014,65
10314,107
765,26
1114,180
10448,107
3863,119
4997,48
7278,111
4712,64
4811,43
45,87
2037,47
4654,59
8525,102
3208,43
8428,169
9226,149
8863,97
6015,152
9473,26
1579,108
2717,156
10457,169
8652,35
10572,119
4744,110
4795,75
8893,97
6350,34
8571,46
1683,57
301,26
5521,152
8247,107
2534,48
4452,59
6382,107
1715,130
6759,30
9174,93
2663,54
7520,128
3461,34
7668,26
9110,108
11504,48
6016,107
5768,5
11819,59
11079,57
4059,141
11557,59
2221,59
2355,59
6257,169
3755,107
11592,53
7698,26
678,110
282,110
9059,119
6180,107
5784,107
1851,152
10164,27
8075,134
4181,107
3119,54
3556,55
782,59
1943,91
4692,30
1805,157
9986,105
8126,72
1978,85
6152,129
8827,119
3551,61
4211,107
6129,118
9315,58
812,59
8979,109
154,59
2105,18
5235,26
8991,119
2461,30
3977,61
9708,110
9768,161
5129,165
1297,50
2491,30
2914,133
9301,136
7408,155
5999,21
3483,61
5663,72
4708,108
9171,63
1903,45
6760,119
9187,7
3798,72
11010,158
614,178
1748,107
2942,87
2579,35
10820,34
7248,58
1824,102
4515,63
3775,61
6526,73
2484,148
6804,17
6938,17
1380,61
6123,33
9196,69
10105,65
86,35
9076,152
6673,69
11503,40
1282,61
11317,35
7671,110
8966,142
7120,7
9475,19
4635,114
5072,115
5484,59
9790,30
5921,33
9901,19
1365,72
8913,107
10165,65
5514,59
5574,110
6694,141
11363,164
9387,148
1259,26
5378,171
6875,152
9364,164
5625,48
4408,84
7782,75
3859,27
268,1
9318,169
4741,85
3755,54
9369,107
6034,44
8845,107
8762,72
2177,84
10317,31
7168,158
3470,43
2253,79
8739,61
9558,164
8873,61
3352,172
7163,164
2667,69
7272,107
5527,24
6614,107
4061,110
425,119
3141,110
9965,114
1025,114
9588,164
105,114
243,78
9241,56
1142,110
6904,61
9218,72
1342,171
5557,24
7419,103
9618,164
1170,64
9733,114
8933,61
3162,24
8588,26
10508,110
9446,57
7035,113
712,125
2665,157
10120,1
9421,0
11143,99
1908,151
600,69
6591,72
961,48
3252,75
7426,119
1336,110
752,59
7521,164
2299,157
6440,61
3204,34
6118,10
8432,21
9694,135
6493,72
7613,103
5101,107
10306,110
5936,154
2537,106
2972,34
2751,35
2539,152
4867,61
4471,61
6785,72
9200,135
9575,12
4869,107
278,152
2870,107
2608,107
8370,58
3777,30
9764,69
4635,61
9205,105
11461,111
382,101
2240,61
2374,61
11364,178
4292,72
5651,119
2772,107
7569,130
8897,110
8239,110
9497,105
9711,34
8214,53
10831,65
6372,37
2666,61
11606,61
11742,107
4373,37
8927,110
8168,58
11777,101
178,55
8221,69
2059,184
11770,61
1448,30
4748,72
8734,65
3605,57
11772,107
8957,110
569,61
8695,110
2225,72
2899,16
11025,65
6696,110
3526,114
661,0
8329,137
6524,3
9160,65
3676,58
6386,69
30,133
599,61
3317,125
9836,55
5307,12
9440,55
9574,55
3352,119
6726,110
11568,61
6554,3
4203,110
9965,61
1429,114
629,61
11621,72
105,61
6929,65
3704,170
4805,151
682,72
6628,110
1540,103
3895,115
8028,158
10307,148
4495,110
10680,164
5091,141
6128,137
3092,141
8023,164
11531,155
450,72
54,72
6977,55
7507,55
10110,169
4921,110
1285,119
2023,48
4733,59
9367,61
11681,72
5896,137
3780,141
6727,65
2398,110
82,26
9682,72
6702,8
1239,124
9158,72
8162,107
7537,55
5759,24
7275,55
4367,59
1158,135
4501,59
8277,30
2428,110
2032,110
6674,30
9786,21
190,94
9887,73
7930,107
1722,69
8406,36
4531,59
8878,31
5669,107
1874,59
1934,110
9441,144
616,94
3369,152
5301,61
9764,16
5565,107
10465,63
8712,119
5336,55
11690,110
7765,16
5602,174
1904,59
8654,114
3855,18
646,94
6210,30
2316,3
361,110
823,141
3834,80
2557,65
798,84
1400,152
5632,174
11592,110
3730,107
3468,107
6178,118
9156,109
8894,109
465,59
8360,175
442,48
11756,110
4354,92
3498,107
2240,142
7441,26
421,110
5789,134
8655,69
2392,132
11404,8
5182,72
4920,72
9884,43
6601,170
9727,59
3827,174
9129,110
7415,94
469,127
8669,125
4340,170
11459,65
6693,109
4686,26
1362,152
3428,61
8720,63
6806,171
1429,61
3609,72
11487,19
7915,43
7579,94
1693,107
7317,94
1431,107
7193,58
7595,38
6535,58
5112,26
5318,94
5887,22
9288,116
2717,26
1063,61
1197,61
3377,72
7609,94
1535,56
2071,36
7398,59
1974,103
4288,114
9788,65
8175,101
1489,61
3803,72
1227,61
3481,21
3145,72
11015,158
882,26
6556,130
7368,8
11561,102
7502,8
1280,72
4318,114
1470,169
4557,130
11540,164
2911,26
2319,114
5662,38
1942,164
10459,61
9985,178
1308,26
11688,35
1861,175
3129,104
2011,119
5781,110
11308,164
342,31
870,150
5075,69
6236,101
2237,58
1340,72
10354,21
1078,72
9022,107
10866,169
8364,107
5153,110
4093,130
3272,166
2966,59
8654,61
3628,151
9431,103
10947,134
9565,103
11745,114
2543,114
9503,164
7651,184
1039,93
20,114
10340,72
7568,149
11175,119
9595,103
1890,84
7413,19
9333,103
11513,114
7619,87
6994,35
8477,118
1094,150
3160,59
11737,7
1621,44
1318,43
3572,3
5812,65
4430,34
2207,141
1221,110
3038,69
4521,152
2776,69
6003,10
9363,103
7214,159
6589,107
9662,170
6327,107
8715,67
2928,59
9678,114
476,114
952,43
319,130
1325,59
593,110
6617,61
6355,61
5596,9
1663,54
8669,72
8407,72
1830,167
6274,72
6012,72
4358,107
11603,141
885,110
2401,141
5325,81
9722,170
6898,57
3499,9
11808,142
10424,38
4837,118
5198,97
7613,160
1116,19
3034,30
7588,103
4552,107
9992,7
5649,154
1153,59
5327,103
2949,107
2687,107
1955,158
7222,130
2860,35
6671,27
4318,61
6310,21
4674,73
3177,92
7671,114
3152,35
3688,15
7499,7
5276,114
644,158
8844,156
3269,31
6965,73
9656,34
10776,65
11172,65
2349,61
1691,61
4401,72
2351,107
7529,7
90,107
3163,170
525,35
7335,141
10282,65
5650,109
6085,37
11701,163
2802,164
3540,93
2117,61
11814,40
2529,5
2556,108
4622,17
6666,167
11793,102
1710,87
419,174
11745,61
11747,107
1936,26
544,61
20,61
9224,107
2901,119
2961,170
3373,114
1917,134
277,67
4014,110
337,118
1704,26
392,175
7973,158
3504,166
7288,55
9495,169
8072,137
11594,26
1996,26
8558,30
9678,61
9020,61
11200,72
1292,58
11624,26
2752,130
4342,110
3946,110
9997,164
1782,43
5579,137
3463,141
9103,72
1200,68
7509,158
7187,107
9777,16
10216,63
10637,93
1812,43
389,11
11371,88
10311,108
7553,56
8411,87
1193,186
5480,107
5614,107
1555,13
1879,110
6373,132
8268,159
7583,56
5246,61
9709,16
2245,59
10822,7
789,79
9531,94
8644,42
3515,34
306,110
5276,61
3894,30
4752,61
2636,65
6433,159
5486,56
2753,61
1953,8
9561,94
1291,74
6698,26
486,54
7013,37
925,101
2045,132
3839,107
9463,94
4241,87
201,43
9044,110
104,110
8244,57
7225,78
7330,94
7142,43
1751,35
4750,149
11374,65
11112,65
8586,171
3209,61
2813,61
11541,178
4865,72
5828,119
8142,130
6834,48
3510,174
9470,110
11536,19
6112,63
11365,137
11142,65
2276,14
3678,108
978,61
9238,110
6726,114
1114,107
7501,110
4698,93
7315,105
9173,65
7317,151
880,61
6494,114
4419,119
5318,151
7269,110
1921,149
2692,26
3088,26
11059,164
10374,61
1172,61
776,61
4969,155
1799,159
2046,36
5193,48
6239,130
1225,72
1949,103
11417,30
1398,0
6356,126
5038,110
4675,58
3582,130
11485,164
183,82
4390,74
6908,80
7504,111
597,72
4105,63
4903,43
10593,118
4779,7
3061,27
4544,110
9052,30
3071,156
10621,72
1359,21
1023,72
2858,48
5494,110
2522,99
5273,111
6104,39
11283,164
6745,35
6865,137
2971,110
11111,57
7941,61
10651,72
8964,159
11453,171
4940,59
11690,114
7328,19
6474,107
324,47
1122,27
2605,110
7610,82
8367,61
2467,176
11539,103
8544,108
5333,111
11286,7
2769,110
10449,72
6221,169
10261,21
696,161
508,110
5338,81
9209,124
5150,30
8889,119
4752,142
2477,59
635,43
4143,34
1295,89
6300,61
7634,21
7211,103
9391,114
4699,107
4041,107
6281,169
8609,78
1226,110
702,110
380,59
108,125
6119,26
10217,48
3809,107
10503,38
4784,164
1845,101
2284,148
4235,107
1576,61
4876,103
2236,107
5783,26
1266,20
1875,101
4263,61
4001,61
10429,65
8909,100
10390,110
10445,9
8488,43
4778,103
7331,130
8129,110
10195,19
5456,166
5169,109
3455,93
1011,9
11632,107
2659,159
7559,115
11269,55
11692,158
2430,107
5107,170
6018,27
7971,59
431,107
35,107
5257,114
10361,65
111,102
185,51
3258,114
6558,156
11138,107
7605,59
9401,107
9139,107
9970,35
3746,26
7994,19
4981,7
7584,121
7617,69
9174,101
10308,30
4160,43
976,149
11430,107
1881,26
2186,73
9827,107
2681,52
5358,115
7612,75
9243,56
7746,75
11805,169
305,102
11196,61
511,170
7302,34
8348,116
5675,172
11773,72
5501,19
8801,61
9197,61
11511,72
8935,61
9857,107
9535,56
9199,107
2614,119
7334,107
1809,99
312,118
9516,164
691,114
9650,164
9361,61
11615,21
25,61
8703,61
10957,21
